profile_id_dummy,company,positions,durations_cleaned,start_date,end_date,names,profile_url,profile_heading,profile_category
DataScience_12,NASA - National Aeronautics and Space Administration,Research Scientist,Aug 2018 - Jun 2021,2018-08-03,2021-06-03,Armin Mehrabian,https://www.linkedin.com/in/arminmehrabian?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAvlGGkBLZtvUMLHBqbO_X5VxSN6J91YXMk,Principal Data Scientist at National Aeronautics and Space Administration,DataScience
DataScience_12,Synaptiq,Data Scientist,Nov 2016 - Aug 2018,2016-11-03,2018-08-03,Armin Mehrabian,https://www.linkedin.com/in/arminmehrabian?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAvlGGkBLZtvUMLHBqbO_X5VxSN6J91YXMk,Principal Data Scientist at National Aeronautics and Space Administration,DataScience
DataScience_12,George Washington University,Researcher,2012 - Aug 2014,2012-11-03,2014-08-03,Armin Mehrabian,https://www.linkedin.com/in/arminmehrabian?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAvlGGkBLZtvUMLHBqbO_X5VxSN6J91YXMk,Principal Data Scientist at National Aeronautics and Space Administration,DataScience
DataScience_12,NASA - National Aeronautics and Space Administration,Machine Learning Data Scientist,Dec 2020 - Oct 2022,2020-12-03,2022-10-03,Armin Mehrabian,https://www.linkedin.com/in/arminmehrabian?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAvlGGkBLZtvUMLHBqbO_X5VxSN6J91YXMk,Principal Data Scientist at National Aeronautics and Space Administration,DataScience
DataScience_13,2U,"Director, Data Science",Dec 2015 - Feb 2019,2015-12-03,2019-02-03,Ilya Goldin,https://www.linkedin.com/in/ilyagoldin?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHRgNgBivmM3R5qN1rxmMDXmFevPmmN22E,"Principal Data Scientist, Data Science Team Manager",DataScience
DataScience_13,Pearson Education,Research Scientist,2013 - 2015,2013-11-03,2015-11-03,Ilya Goldin,https://www.linkedin.com/in/ilyagoldin?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHRgNgBivmM3R5qN1rxmMDXmFevPmmN22E,"Principal Data Scientist, Data Science Team Manager",DataScience
DataScience_13,Ilya Goldin,Consulting Data Scientist,2010 - Present,2010-11-03,2022-11-03,Ilya Goldin,https://www.linkedin.com/in/ilyagoldin?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHRgNgBivmM3R5qN1rxmMDXmFevPmmN22E,"Principal Data Scientist, Data Science Team Manager",DataScience
DataScience_13,SharpestMinds · Freelance,Data Science Mentor,May 2020 - Present,2020-05-03,2022-11-03,Ilya Goldin,https://www.linkedin.com/in/ilyagoldin?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHRgNgBivmM3R5qN1rxmMDXmFevPmmN22E,"Principal Data Scientist, Data Science Team Manager",DataScience
DataScience_13,Phenom,Principal Data Scientist,Apr 2019 - Present,2019-04-03,2022-11-03,Ilya Goldin,https://www.linkedin.com/in/ilyagoldin?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHRgNgBivmM3R5qN1rxmMDXmFevPmmN22E,"Principal Data Scientist, Data Science Team Manager",DataScience
DataScience_14,"Thomas J. Watson School of Engineering and Applied Science, Binghamton University",Graduate Teaching Assistant,Sep 2015 - Jan 2016,2015-09-03,2016-01-03,"Alireza Fazli Khalaf, Ph.D.",https://www.linkedin.com/in/alirezafazlikhalaf?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGUb0kBSi1sb0hZcfYI-_nto6bpFXCFQrI,Principal Data Scientist at CoreLogic,DataScience
DataScience_14,Smart Energy Operations Research Laboratory (SEORL),Graduate Research Assistant,Jan 2016 - May 2019,2016-01-03,2019-05-03,"Alireza Fazli Khalaf, Ph.D.",https://www.linkedin.com/in/alirezafazlikhalaf?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGUb0kBSi1sb0hZcfYI-_nto6bpFXCFQrI,Principal Data Scientist at CoreLogic,DataScience
DataScience_14,"Thomas J. Watson School of Engineering and Applied Science, Binghamton University",Graduate Teaching Assistant,Jan 2019 - May 2019,2019-01-03,2019-05-03,"Alireza Fazli Khalaf, Ph.D.",https://www.linkedin.com/in/alirezafazlikhalaf?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGUb0kBSi1sb0hZcfYI-_nto6bpFXCFQrI,Principal Data Scientist at CoreLogic,DataScience
DataScience_14,Antuit · Full-time,Senior Data Scientist,Jun 2019 - Feb 2022,2019-06-03,2022-02-03,"Alireza Fazli Khalaf, Ph.D.",https://www.linkedin.com/in/alirezafazlikhalaf?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGUb0kBSi1sb0hZcfYI-_nto6bpFXCFQrI,Principal Data Scientist at CoreLogic,DataScience
DataScience_14,CoreLogic · Full-time,Principal Data Scientist,Mar 2022 - Present,2022-03-03,2022-11-03,"Alireza Fazli Khalaf, Ph.D.",https://www.linkedin.com/in/alirezafazlikhalaf?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGUb0kBSi1sb0hZcfYI-_nto6bpFXCFQrI,Principal Data Scientist at CoreLogic,DataScience
DataScience_15,CAPE Analytics,Principal Data Scientist,Feb 2022 - Present,2022-02-03,2022-11-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_15,CAPE Analytics,Lead Data Scientist,Aug 2020 - Jun 2022,2020-08-03,2022-06-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_15,CAPE Analytics,Senior Data Scientist,Jan 2019 - Aug 2020,2019-01-03,2020-08-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_15,Stanford University,Research Associate,Oct 2012 - Jan 2019,2012-10-03,2019-01-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_15,Stanford University,Post-Doctoral student,Jan 2010 - Oct 2012,2010-01-03,2012-10-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_15,Iasf Milano,PhD Student,2006 - 2009,2006-11-03,2009-11-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_15,Insight Data Science,Data Science Fellow,Sep 2018 - Jan 2019,2018-09-03,2019-01-03,Giacomo Vianello,https://www.linkedin.com/in/giacomovianello?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAI5doEBZ0h4JHJOF3H0jcO2UKp8LxCJsZI,Principal Data Scientist at Cape Analytics,DataScience
DataScience_16,Goldman Sachs,Associate,Dec 2018 - Dec 2021,2018-12-03,2021-12-03,Jaimita Bansal,https://www.linkedin.com/in/jaimita?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACYr-eMBXOr2Hu1IkaSczWo2VHKhdgOEqss,Vice President at Goldman Sachs,DataScience
DataScience_16,"Indian Institute of Technology, Kanpur",Tutor,May 2015 - Dec 2015,2015-05-03,2015-12-03,Jaimita Bansal,https://www.linkedin.com/in/jaimita?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACYr-eMBXOr2Hu1IkaSczWo2VHKhdgOEqss,Vice President at Goldman Sachs,DataScience
DataScience_16,"Indian Institute of Technology, Kanpur",Master Thesis Student,2014 - 2016,2014-11-03,2016-11-03,Jaimita Bansal,https://www.linkedin.com/in/jaimita?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACYr-eMBXOr2Hu1IkaSczWo2VHKhdgOEqss,Vice President at Goldman Sachs,DataScience
DataScience_16,Goldman Sachs,Data Scientist / Analyst,Jun 2016 - Dec 2018,2016-06-03,2018-12-03,Jaimita Bansal,https://www.linkedin.com/in/jaimita?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACYr-eMBXOr2Hu1IkaSczWo2VHKhdgOEqss,Vice President at Goldman Sachs,DataScience
DataScience_16,Goldman Sachs,Vice President,Dec 2021 - Present,2021-12-03,2022-11-03,Jaimita Bansal,https://www.linkedin.com/in/jaimita?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACYr-eMBXOr2Hu1IkaSczWo2VHKhdgOEqss,Vice President at Goldman Sachs,DataScience
DataScience_17,Tron AI · Part-time,Principal Data Scientist,Aug 2022 - Present,2022-08-03,2022-11-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_17,GT Molecular · Part-time,Machine Learning Scientist,Sep 2022 - Present,2022-09-03,2022-11-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_17,Empiric Health,Chief Data Scientist,May 2018 - Mar 2020,2018-05-03,2020-03-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_17,Empiric Health,Director of Advanced Analytics & Chief Data Scientist,Mar 2020 - Apr 2021,2020-03-03,2021-04-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_17,Olive,Director of Data Science,Apr 2021 - Sep 2021,2021-04-03,2021-09-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_17,BP,Data Scientist,Aug 2017 - May 2018,2017-08-03,2018-05-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_17,Olive,Sr. Director of Data Science,Sep 2021 - Jul 2022,2021-09-03,2022-07-03,"Megan Bultema, Ph.D.",https://www.linkedin.com/in/megan-bultema?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAO3BCMBgUCY8YpihbXti7QCSbP3We4wYXI,Principal Data Scientist,DataScience
DataScience_18,Georgia State University · Part-time,Parttime Instructor,Feb 2022 - May 2022,2022-02-03,2022-05-03,Kulsoom Abdullah,https://www.linkedin.com/in/kulsoomabdullah?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAA_f70BoB2ARDJtiLWAL468PQMGFMeBVns,Principal Data Scientist | PhD | ML/DL Enthusiast | Instructor | AI For Good | AI Wonder Girls,DataScience
DataScience_18,"Anthem, Inc. · Full-time",Principal Data Scientist,Oct 2020 - Present,2020-10-03,2022-11-03,Kulsoom Abdullah,https://www.linkedin.com/in/kulsoomabdullah?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAA_f70BoB2ARDJtiLWAL468PQMGFMeBVns,Principal Data Scientist | PhD | ML/DL Enthusiast | Instructor | AI For Good | AI Wonder Girls,DataScience
DataScience_18,ADP · Full-time,Data Scientist,Mar 2016 - Feb 2020,2016-03-03,2020-02-03,Kulsoom Abdullah,https://www.linkedin.com/in/kulsoomabdullah?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAA_f70BoB2ARDJtiLWAL468PQMGFMeBVns,Principal Data Scientist | PhD | ML/DL Enthusiast | Instructor | AI For Good | AI Wonder Girls,DataScience
DataScience_18,Georgia State University - J. Mack Robinson College of Business · Part-time,Parttime Instructor,Aug 2022 - Present,2022-08-03,2022-11-03,Kulsoom Abdullah,https://www.linkedin.com/in/kulsoomabdullah?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAA_f70BoB2ARDJtiLWAL468PQMGFMeBVns,Principal Data Scientist | PhD | ML/DL Enthusiast | Instructor | AI For Good | AI Wonder Girls,DataScience
DataScience_18,RADcube | Rapid Technology Solutions · Contract,Data Scientist Consultant,Mar 2020 - Oct 2020,2020-03-03,2020-10-03,Kulsoom Abdullah,https://www.linkedin.com/in/kulsoomabdullah?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAA_f70BoB2ARDJtiLWAL468PQMGFMeBVns,Principal Data Scientist | PhD | ML/DL Enthusiast | Instructor | AI For Good | AI Wonder Girls,DataScience
DataScience_19,Comcast,Senior Data Scientist,Mar 2018 - Jul 2019,2018-03-03,2019-07-03,Praveen K. Thoranathula,https://www.linkedin.com/in/praveentr?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA1xTJMBxwj5H8qhr5qrJ-RJuVqKRoM8ZQ0,Principal Data Scientist at Comcast | Carnegie Mellon University,DataScience
DataScience_19,Carnegie Mellon University - H. John Heinz III College,Graduate Teaching Assistant,Jan 2015 - Oct 2015,2015-01-03,2015-10-03,Praveen K. Thoranathula,https://www.linkedin.com/in/praveentr?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA1xTJMBxwj5H8qhr5qrJ-RJuVqKRoM8ZQ0,Principal Data Scientist at Comcast | Carnegie Mellon University,DataScience
DataScience_19,Comcast,Lead Data Scientist,Aug 2019 - Aug 2021,2019-08-03,2021-08-03,Praveen K. Thoranathula,https://www.linkedin.com/in/praveentr?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA1xTJMBxwj5H8qhr5qrJ-RJuVqKRoM8ZQ0,Principal Data Scientist at Comcast | Carnegie Mellon University,DataScience
DataScience_19,Aricent,Senior Data Engineer,Jul 2010 - Jul 2014,2010-07-03,2014-07-03,Praveen K. Thoranathula,https://www.linkedin.com/in/praveentr?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA1xTJMBxwj5H8qhr5qrJ-RJuVqKRoM8ZQ0,Principal Data Scientist at Comcast | Carnegie Mellon University,DataScience
DataScience_19,LivingSocial,Data Scientist Intern,May 2015 - Aug 2015,2015-05-03,2015-08-03,Praveen K. Thoranathula,https://www.linkedin.com/in/praveentr?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA1xTJMBxwj5H8qhr5qrJ-RJuVqKRoM8ZQ0,Principal Data Scientist at Comcast | Carnegie Mellon University,DataScience
DataScience_19,Comcast,Principal Data Scientist,Sep 2021 - Present,2021-09-03,2022-11-03,Praveen K. Thoranathula,https://www.linkedin.com/in/praveentr?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA1xTJMBxwj5H8qhr5qrJ-RJuVqKRoM8ZQ0,Principal Data Scientist at Comcast | Carnegie Mellon University,DataScience
DataScience_20,Metropolitan Transportation Commission,Principal Data Scientist,Sep 2022 - Present,2022-09-03,2022-11-03,Elliot Huang,https://www.linkedin.com/in/elliothuang?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA3qtMgBkBbEp0xMV1Yx2TJy0rmXEt35JxA,Principal Data Scientist at MTC,DataScience
DataScience_20,Aurora,Senior Data Analyst,Nov 2021 - Sep 2022,2021-11-03,2022-09-03,Elliot Huang,https://www.linkedin.com/in/elliothuang?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA3qtMgBkBbEp0xMV1Yx2TJy0rmXEt35JxA,Principal Data Scientist at MTC,DataScience
DataScience_20,Fehr & Peers,Senior Transportation Engineer,Nov 2013 - Sep 2017,2013-11-03,2017-09-03,Elliot Huang,https://www.linkedin.com/in/elliothuang?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA3qtMgBkBbEp0xMV1Yx2TJy0rmXEt35JxA,Principal Data Scientist at MTC,DataScience
DataScience_20,City of Costa Mesa,Acting Associate Engineer,Oct 2017 - May 2019,2017-10-03,2019-05-03,Elliot Huang,https://www.linkedin.com/in/elliothuang?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA3qtMgBkBbEp0xMV1Yx2TJy0rmXEt35JxA,Principal Data Scientist at MTC,DataScience
DataScience_20,Metropolitan Transportation Commission,Associate Planner/Analyst,May 2019 - Nov 2021,2019-05-03,2021-11-03,Elliot Huang,https://www.linkedin.com/in/elliothuang?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA3qtMgBkBbEp0xMV1Yx2TJy0rmXEt35JxA,Principal Data Scientist at MTC,DataScience
DataScience_21,Royal Caribbean Cruises Ltd.,"Senior Analyst, Onboard Revenue Strategy",Sep 2018 - Dec 2019,2018-09-03,2019-12-03,"Ray Bell, Ph.D., PMP",https://www.linkedin.com/in/ray-bell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAP57tUB2UX7vddn2OcxTUqBOa7ZaK4UGxE,Data Science Manager | Principal Data Scientist,DataScience
DataScience_21,Royal Caribbean Cruises Ltd.,Data Scientist,Dec 2019 - Feb 2021,2019-12-03,2021-02-03,"Ray Bell, Ph.D., PMP",https://www.linkedin.com/in/ray-bell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAP57tUB2UX7vddn2OcxTUqBOa7ZaK4UGxE,Data Science Manager | Principal Data Scientist,DataScience
DataScience_21,BP,Metocean Engineer,Nov 2013 - Dec 2015,2013-11-03,2015-12-03,"Ray Bell, Ph.D., PMP",https://www.linkedin.com/in/ray-bell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAP57tUB2UX7vddn2OcxTUqBOa7ZaK4UGxE,Data Science Manager | Principal Data Scientist,DataScience
DataScience_21,University of Reading,PhD student,Oct 2010 - Nov 2013,2010-10-03,2013-11-03,"Ray Bell, Ph.D., PMP",https://www.linkedin.com/in/ray-bell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAP57tUB2UX7vddn2OcxTUqBOa7ZaK4UGxE,Data Science Manager | Principal Data Scientist,DataScience
DataScience_21,University of Miami,Research Scientist,Dec 2015 - Sep 2018,2015-12-03,2018-09-03,"Ray Bell, Ph.D., PMP",https://www.linkedin.com/in/ray-bell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAP57tUB2UX7vddn2OcxTUqBOa7ZaK4UGxE,Data Science Manager | Principal Data Scientist,DataScience
DataScience_21,DTN · Full-time,Data Science Manager | Principal Data Scientist,Feb 2021 - Present,2021-02-03,2022-11-03,"Ray Bell, Ph.D., PMP",https://www.linkedin.com/in/ray-bell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAP57tUB2UX7vddn2OcxTUqBOa7ZaK4UGxE,Data Science Manager | Principal Data Scientist,DataScience
DataScience_22,Société Générale · Full-time,Principal Data Scientist,Mar 2019 - Present,2019-03-03,2022-11-03,Kavitha Vikrenth,https://www.linkedin.com/in/kavitha-panneerselvam?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA31LrsByTguDWxFMEUeu9fGopRb7ewUxv0,Principal Data Scientist at Société Générale,DataScience
DataScience_22,The Fabric · Full-time,Senior Data Scientist,Nov 2018 - Mar 2019,2018-11-03,2019-03-03,Kavitha Vikrenth,https://www.linkedin.com/in/kavitha-panneerselvam?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA31LrsByTguDWxFMEUeu9fGopRb7ewUxv0,Principal Data Scientist at Société Générale,DataScience
DataScience_22,Tata Communications · Full-time,Senior Manager - Data Science,May 2017 - Nov 2018,2017-05-03,2018-11-03,Kavitha Vikrenth,https://www.linkedin.com/in/kavitha-panneerselvam?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA31LrsByTguDWxFMEUeu9fGopRb7ewUxv0,Principal Data Scientist at Société Générale,DataScience
DataScience_22,NDS service Pay TV Technology,Software Engineer,Oct 2005 - Nov 2007,2005-10-03,2007-11-03,Kavitha Vikrenth,https://www.linkedin.com/in/kavitha-panneerselvam?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA31LrsByTguDWxFMEUeu9fGopRb7ewUxv0,Principal Data Scientist at Société Générale,DataScience
DataScience_22,Verizon Enterprise Solutions · Full-time,Consultant Data Scientist,Dec 2007 - May 2017,2007-12-03,2017-05-03,Kavitha Vikrenth,https://www.linkedin.com/in/kavitha-panneerselvam?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA31LrsByTguDWxFMEUeu9fGopRb7ewUxv0,Principal Data Scientist at Société Générale,DataScience
DataScience_23,Spideysouls,Director,Oct 2009 - Aug 2011,2009-10-03,2011-08-03,Anuj Khandelwal,https://www.linkedin.com/in/anuj-khandelwal-87a9364?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAADZjF4BplkdZ4NXc3rv6ArRzZDI0Q67EiU,Principal Data Scientist - Artificial Intelligence & Machine Learning at Fractal Analytics,DataScience
DataScience_23,Xchanging,Manager Analytics,May 2013 - Mar 2015,2013-05-03,2015-03-03,Anuj Khandelwal,https://www.linkedin.com/in/anuj-khandelwal-87a9364?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAADZjF4BplkdZ4NXc3rv6ArRzZDI0Q67EiU,Principal Data Scientist - Artificial Intelligence & Machine Learning at Fractal Analytics,DataScience
DataScience_23,Prognos,Head Data Science - GDC (Global Development Centre),Mar 2015 - Mar 2016,2015-03-03,2016-03-03,Anuj Khandelwal,https://www.linkedin.com/in/anuj-khandelwal-87a9364?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAADZjF4BplkdZ4NXc3rv6ArRzZDI0Q67EiU,Principal Data Scientist - Artificial Intelligence & Machine Learning at Fractal Analytics,DataScience
DataScience_23,Fractal Analytics,Principal Data Scientist - Artificial Intelligence & Machine Learning,Mar 2016 - Present,2016-03-03,2022-11-03,Anuj Khandelwal,https://www.linkedin.com/in/anuj-khandelwal-87a9364?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAADZjF4BplkdZ4NXc3rv6ArRzZDI0Q67EiU,Principal Data Scientist - Artificial Intelligence & Machine Learning at Fractal Analytics,DataScience
DataScience_23,Absolutdata Analytics,Consultant,Sep 2011 - Dec 2012,2011-09-03,2012-12-03,Anuj Khandelwal,https://www.linkedin.com/in/anuj-khandelwal-87a9364?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAADZjF4BplkdZ4NXc3rv6ArRzZDI0Q67EiU,Principal Data Scientist - Artificial Intelligence & Machine Learning at Fractal Analytics,DataScience
DataScience_24,Amazon Web Services (AWS),Principal Data Scientist,Oct 2022 - Present,2022-10-03,2022-11-03,"Shreyas Subramanian, PhD",https://www.linkedin.com/in/shreyassub?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABLBC4wB267uuFCUMtQlhCU3h26SabT8xwk,Principal Data Scientist at Amazon Web Services (AWS) | Author | Inventor | Intrapreneur,DataScience
DataScience_24,Amazon Web Services (AWS),Principal A.I. / Machine Learning Specialist,Oct 2020 - Oct 2022,2020-10-03,2022-10-03,"Shreyas Subramanian, PhD",https://www.linkedin.com/in/shreyassub?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABLBC4wB267uuFCUMtQlhCU3h26SabT8xwk,Principal Data Scientist at Amazon Web Services (AWS) | Author | Inventor | Intrapreneur,DataScience
DataScience_24,Amazon Web Services (AWS),"Machine Learning Specialist: Aerospace, Automotive, Manufacturing and Industrials",Apr 2020 - Oct 2020,2020-04-03,2020-10-03,"Shreyas Subramanian, PhD",https://www.linkedin.com/in/shreyassub?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABLBC4wB267uuFCUMtQlhCU3h26SabT8xwk,Principal Data Scientist at Amazon Web Services (AWS) | Author | Inventor | Intrapreneur,DataScience
